Wall time,Step,Value
1748166774.2165256,243584,-88.91446685791016
1748166774.8172073,244352,-89.57997131347656
1748166774.9414976,244480,-89.57997131347656
1748166775.017728,244608,-90.28001403808594
1748166775.4067323,244992,-90.28001403808594
1748166801.4041831,245632,-90.73513793945312
1748166802.0829296,246400,-90.31558990478516
1748166802.1627684,246528,-90.31558990478516
1748166803.6934543,247808,-89.32532501220703
1748166803.9021418,247936,-89.32532501220703
1748166804.76742,248448,-88.5837631225586
1748166804.8578768,248576,-88.5837631225586
1748166805.2945044,249088,-89.33003997802734
1748166805.4898248,249344,-89.33003997802734
1748166830.5673342,250112,-89.43740844726562
1748166830.8457491,250496,-90.02076721191406
1748166831.7960632,251008,-90.02076721191406
1748166832.1349607,251136,-90.02076721191406
1748166832.3591952,251392,-89.63162231445312
1748166832.4598212,251520,-89.63162231445312
1748166832.687969,251776,-89.63162231445312
1748166833.849611,253184,-88.97135162353516
1748166834.1203113,253440,-88.97135162353516
1748166835.0776048,254464,-90.24732971191406
1748166835.1811318,254592,-89.30235290527344
1748166835.4830315,254976,-89.30235290527344
1748166862.735495,258816,-88.42294311523438
1748166863.4504106,259456,-88.15912628173828
1748166891.9769607,260096,-87.0688247680664
1748166892.4924393,260608,-87.0688247680664
1748166892.7001054,260736,-87.0688247680664
1748166893.782311,261632,-86.60301208496094
1748166894.3610952,262144,-86.7640380859375
1748166895.2755423,263040,-85.85638427734375
1748166895.3834271,263168,-85.85638427734375
1748166896.9246423,264704,-85.90928649902344
1748166925.8510573,265088,-85.4765396118164
1748166926.2493792,265600,-85.4765396118164
1748166926.7533765,266240,-84.94574737548828
1748166928.1204069,267264,-84.41898345947266
1748166928.3068664,267520,-84.55616760253906
1748166929.2242296,268544,-83.58258056640625
1748166929.302801,268672,-83.58258056640625
1748166929.5329294,268928,-83.58258056640625
1748166929.999362,269312,-83.58258056640625
1748166930.336856,269568,-83.2524185180664
1748166955.4486203,270080,-83.2524185180664
1748166955.5268548,270208,-83.2524185180664
1748166956.009796,270720,-83.2524185180664
1748166956.1585186,270848,-83.2524185180664
1748166956.6167347,271360,-82.16675567626953
1748166956.7743173,271488,-82.16675567626953
1748166957.352633,271872,-82.16675567626953
1748166957.5512066,272000,-82.26093292236328
1748166957.820485,272384,-82.26093292236328
1748166959.3911107,273536,-82.12398529052734
1748166959.9817088,273920,-82.12398529052734
1748166982.5890977,275200,-80.34181213378906
1748166983.8302572,276480,-80.93736267089844
1748166984.3873274,276864,-80.37812805175781
1748166985.0891213,277760,-81.58453369140625
1748166986.0403063,278656,-80.87076568603516
1748167009.5977588,280064,-80.27860260009766
1748167009.7593257,280320,-80.28515625
1748167010.3928123,280960,-80.28515625
1748167011.106014,281600,-79.87984466552734
1748167011.3986468,281856,-79.87984466552734
1748167011.733934,282112,-79.87984466552734
1748167012.404049,282880,-79.48265075683594
1748167012.6292832,283136,-79.48265075683594
1748167012.9228663,283520,-78.94247436523438
1748167013.0299647,283648,-78.94247436523438
1748167013.8236566,284416,-77.54220581054688
1748167014.2187574,284928,-77.54220581054688
1748167040.5276594,286336,-75.26811981201172
1748167041.1006882,286720,-75.26811981201172
1748167041.9541829,287360,-74.6797103881836
1748167043.2136927,289024,-74.52298736572266
1748167044.135791,289920,-73.97593688964844
1748167068.0634317,290304,-73.97593688964844
1748167069.9970584,292096,-73.48368835449219
1748167071.303707,293504,-73.92591094970703
1748167072.1902218,294528,-73.6137924194336
1748167090.3875074,295168,-73.20360565185547
1748167090.4661105,295296,-73.82242584228516
1748167091.0817022,295936,-73.82242584228516
1748167091.5953858,296576,-75.76850128173828
1748167091.9533124,296960,-76.83969116210938
1748167092.4194777,297600,-76.74015045166016
1748167093.276538,298624,-76.55701446533203
1748167093.5494845,299008,-76.72181701660156
1748167094.231219,299648,-76.72181701660156
1748167094.4431596,299904,-76.4466781616211
1748167116.227239,300032,-76.4466781616211
1748167116.30472,300160,-76.4466781616211
1748167116.4843864,300416,-76.4466781616211
1748167117.1775522,301184,-76.14674377441406
1748167117.7165084,301824,-76.14674377441406
1748167117.932001,302080,-75.87732696533203
1748167119.8545582,303872,-76.24484252929688
1748167140.554876,305280,-77.64588928222656
